date,store_id,product_category,region,units_sold,revenue,discount,marketing_spend,holiday
2024-07-27,S001,Electronics,North,58,11891.79,20.0,406.56,0
2024-07-27,S001,Home,North,40,4556.33,5.0,406.91,0
2024-07-27,S001,Fashion,North,54,2464.18,10.0,160.46,0
2024-07-27,S002,Electronics,South,27,7070.47,0.0,448.1,0
2024-07-27,S002,Home,South,67,6044.35,20.0,1163.21,0
2024-07-27,S002,Fashion,South,42,3779.54,15.0,106.8,0
2024-07-28,S001,Electronics,North,42,7720.99,0.0,200.46,0
2024-07-28,S001,Home,North,49,4442.39,5.0,383.4,0
2024-07-28,S001,Fashion,North,66,3836.76,20.0,906.48,0
2024-07-28,S002,Electronics,South,35,15536.96,0.0,546.21,0
2024-07-28,S002,Home,South,47,3532.18,10.0,1038.65,0
2024-07-28,S002,Fashion,South,61,5996.33,10.0,864.47,0
2024-07-29,S001,Electronics,North,47,12672.53,5.0,772.48,0
2024-07-29,S001,Home,North,44,4286.27,5.0,481.65,0
2024-07-29,S001,Fashion,North,41,3303.72,15.0,632.59,0
2024-07-29,S002,Electronics,South,49,15494.57,0.0,362.12,0
2024-07-29,S002,Home,South,38,2874.37,0.0,386.93,0
2024-07-29,S002,Fashion,South,68,6063.36,10.0,1163.67,0
2024-07-30,S001,Electronics,North,50,16823.87,10.0,253.4,0
2024-07-30,S001,Home,North,44,3371.81,0.0,509.25,0
2024-07-30,S001,Fashion,North,56,5108.9,15.0,533.93,0
2024-07-30,S002,Electronics,South,47,14379.33,5.0,587.78,0
2024-07-30,S002,Home,South,44,2854.01,5.0,856.55,0
2024-07-30,S002,Fashion,South,44,2204.08,10.0,447.2,0
2024-07-31,S001,Electronics,North,46,13113.17,5.0,311.48,0
2024-07-31,S001,Home,North,55,2610.44,20.0,734.2,0
2024-07-31,S001,Fashion,North,50,3576.37,15.0,849.41,0
2024-07-31,S002,Electronics,South,49,16744.19,10.0,170.5,0
2024-07-31,S002,Home,South,36,1551.49,15.0,332.07,0
2024-07-31,S002,Fashion,South,47,2158.59,0.0,1148.64,0
2024-08-01,S001,Electronics,North,39,9063.75,10.0,482.6,0
2024-08-01,S001,Home,North,32,2332.53,0.0,362.63,0
2024-08-01,S001,Fashion,North,33,3567.85,0.0,874.43,0
2024-08-01,S002,Electronics,South,46,9589.19,15.0,1150.13,0
2024-08-01,S002,Home,South,33,3204.54,5.0,174.84,0
2024-08-01,S002,Fashion,South,41,2048.28,15.0,1044.16,0
2024-08-02,S001,Electronics,North,47,8155.48,5.0,855.96,0
2024-08-02,S001,Home,North,34,3083.69,5.0,550.1,0
2024-08-02,S001,Fashion,North,41,2559.25,5.0,942.87,0
2024-08-02,S002,Electronics,South,55,22106.18,10.0,899.72,0
2024-08-02,S002,Home,South,42,1984.84,10.0,347.68,0
2024-08-02,S002,Fashion,South,48,2245.25,10.0,926.98,0
2024-08-03,S001,Electronics,North,50,15851.34,5.0,621.88,0
2024-08-03,S001,Home,North,49,1944.51,10.0,794.89,0
2024-08-03,S001,Fashion,North,42,2658.5,10.0,356.14,0
2024-08-03,S002,Electronics,South,39,11310.48,5.0,455.09,0
2024-08-03,S002,Home,South,51,1978.68,20.0,246.61,0
2024-08-03,S002,Fashion,South,61,4740.19,15.0,953.46,0
2024-08-04,S001,Electronics,North,45,14358.46,10.0,225.36,0
2024-08-04,S001,Home,North,53,2039.18,10.0,604.2,0
2024-08-04,S001,Fashion,North,36,2650.83,0.0,802.86,0
2024-08-04,S002,Electronics,South,40,14207.51,10.0,246.76,0
2024-08-04,S002,Home,South,23,1116.35,0.0,279.69,0
2024-08-04,S002,Fashion,South,67,5481.71,15.0,814.51,0
2024-08-05,S001,Electronics,North,39,9758.31,0.0,788.66,0
2024-08-05,S001,Home,North,43,3055.75,20.0,523.56,0
2024-08-05,S001,Fashion,North,53,2342.96,15.0,1018.47,0
2024-08-05,S002,Electronics,South,43,18356.83,5.0,803.02,0
2024-08-05,S002,Home,South,41,4164.16,5.0,389.91,0
2024-08-05,S002,Fashion,South,61,1718.84,20.0,1171.88,0
2024-08-06,S001,Electronics,North,46,14719.79,10.0,1004.02,0
2024-08-06,S001,Home,North,54,3245.64,20.0,1180.73,0
2024-08-06,S001,Fashion,North,40,2536.4,5.0,143.94,0
2024-08-06,S002,Electronics,South,45,13108.72,5.0,160.61,0
2024-08-06,S002,Home,South,47,1915.53,10.0,1121.41,0
2024-08-06,S002,Fashion,South,35,2268.63,5.0,1169.83,0
2024-08-07,S001,Electronics,North,53,12039.42,10.0,490.81,0
2024-08-07,S001,Home,North,38,3512.75,0.0,447.24,0
2024-08-07,S001,Fashion,North,29,943.71,10.0,143.78,0
2024-08-07,S002,Electronics,South,39,8156.79,15.0,837.84,0
2024-08-07,S002,Home,South,41,2928.99,15.0,563.43,0
2024-08-07,S002,Fashion,South,38,3909.81,0.0,311.74,0
2024-08-08,S001,Electronics,North,42,11693.49,15.0,1002.56,0
2024-08-08,S001,Home,North,34,2502.59,15.0,200.49,0
2024-08-08,S001,Fashion,North,42,1318.79,0.0,305.25,0
2024-08-08,S002,Electronics,South,44,15890.05,10.0,153.91,0
2024-08-08,S002,Home,South,26,1040.58,5.0,459.41,0
2024-08-08,S002,Fashion,South,51,3509.54,10.0,908.75,0
2024-08-09,S001,Electronics,North,47,9054.3,10.0,915.85,0
2024-08-09,S001,Home,North,29,2836.76,10.0,242.84,0
2024-08-09,S001,Fashion,North,52,3718.86,10.0,1159.01,0
2024-08-09,S002,Electronics,South,61,21015.0,15.0,959.61,0
2024-08-09,S002,Home,South,36,2791.81,15.0,161.84,0
2024-08-09,S002,Fashion,South,53,1385.37,20.0,445.58,0
2024-08-10,S001,Electronics,North,37,9011.48,0.0,737.77,0
2024-08-10,S001,Home,North,56,2550.78,20.0,643.81,0
2024-08-10,S001,Fashion,North,55,1950.84,15.0,258.66,0
2024-08-10,S002,Electronics,South,43,9559.99,0.0,810.52,0
2024-08-10,S002,Home,South,44,3003.17,10.0,851.77,0
2024-08-10,S002,Fashion,South,62,2647.64,20.0,546.02,0
2024-08-11,S001,Electronics,North,33,13390.47,5.0,424.3,0
2024-08-11,S001,Home,North,49,2010.78,15.0,392.25,0
2024-08-11,S001,Fashion,North,62,4173.62,20.0,822.22,0
2024-08-11,S002,Electronics,South,39,10218.33,0.0,431.75,0
2024-08-11,S002,Home,South,35,3627.62,0.0,202.32,0
2024-08-11,S002,Fashion,South,35,2851.6,0.0,255.52,0
2024-08-12,S001,Electronics,North,35,12497.51,0.0,316.9,0
2024-08-12,S001,Home,North,47,4002.16,10.0,691.0,0
2024-08-12,S001,Fashion,North,43,4137.2,5.0,791.61,0
2024-08-12,S002,Electronics,South,48,18267.73,15.0,726.45,0
2024-08-12,S002,Home,South,41,1791.95,10.0,279.98,0
2024-08-12,S002,Fashion,South,50,2425.07,20.0,958.77,0
2024-08-13,S001,Electronics,North,35,12827.02,5.0,793.7,0
2024-08-13,S001,Home,North,48,2072.93,20.0,1129.79,0
2024-08-13,S001,Fashion,North,51,2229.91,15.0,1062.22,0
2024-08-13,S002,Electronics,South,52,17535.25,10.0,1103.43,0
2024-08-13,S002,Home,South,40,3064.77,15.0,382.87,0
2024-08-13,S002,Fashion,South,42,1742.25,,260.71,0
2024-08-14,S001,Electronics,North,41,7188.86,5.0,817.51,0
2024-08-14,S001,Home,North,43,4312.7,5.0,1100.52,0
2024-08-14,S001,Fashion,North,49,5254.56,0.0,1199.29,0
2024-08-14,S002,Electronics,South,45,15984.53,10.0,1107.4,0
2024-08-14,S002,Home,South,39,1926.21,20.0,249.32,0
2024-08-14,S002,Fashion,South,43,1514.38,5.0,997.55,0
2024-08-15,S001,Electronics,North,45,8098.75,20.0,476.45,0
2024-08-15,S001,Home,North,60,3188.43,15.0,1184.79,0
2024-08-15,S001,Fashion,North,35,3650.54,0.0,177.08,0
2024-08-15,S002,Electronics,South,45,11489.89,15.0,646.42,0
2024-08-15,S002,Home,South,43,3325.47,15.0,879.44,0
2024-08-15,S002,Fashion,South,30,2074.34,5.0,177.77,0
2024-08-16,S001,Electronics,North,51,18131.67,10.0,1195.85,0
2024-08-16,S001,Home,North,52,3221.09,15.0,754.96,0
2024-08-16,S001,Fashion,North,39,1315.71,,764.73,0
2024-08-16,S002,Electronics,South,44,9119.92,15.0,118.34,0
2024-08-16,S002,Home,South,41,1847.08,15.0,332.66,0
2024-08-16,S002,Fashion,South,40,3369.51,15.0,1155.72,0
2024-08-17,S001,Electronics,North,50,12875.66,15.0,547.45,0
2024-08-17,S001,Home,North,39,2878.78,0.0,669.82,0
2024-08-17,S001,Fashion,North,45,4063.45,5.0,889.87,0
2024-08-17,S002,Electronics,South,47,11463.98,0.0,747.27,0
2024-08-17,S002,Home,South,42,3904.19,15.0,790.83,0
2024-08-17,S002,Fashion,South,46,3016.7,5.0,836.2,0
2024-08-18,S001,Electronics,North,32,9584.06,10.0,324.68,0
2024-08-18,S001,Home,North,37,2393.04,15.0,1108.43,0
2024-08-18,S001,Fashion,North,45,2718.15,10.0,890.57,0
2024-08-18,S002,Electronics,South,50,10822.39,20.0,370.4,0
2024-08-18,S002,Home,South,56,2537.66,10.0,1147.49,0
2024-08-18,S002,Fashion,South,56,4470.83,0.0,513.4,0
2024-08-19,S001,Electronics,North,47,11573.9,15.0,591.56,0
2024-08-19,S001,Home,North,45,2811.91,15.0,1119.24,0
2024-08-19,S001,Fashion,North,43,1666.62,0.0,669.0,0
2024-08-19,S002,Electronics,South,37,13133.82,0.0,1162.42,0
2024-08-19,S002,Home,South,45,3410.37,15.0,370.0,0
2024-08-19,S002,Fashion,South,49,2767.19,0.0,1081.72,0
2024-08-20,S001,Electronics,North,60,17514.04,20.0,373.12,0
2024-08-20,S001,Home,North,27,1687.57,0.0,333.29,0
2024-08-20,S001,Fashion,North,37,2111.98,0.0,552.24,0
2024-08-20,S002,Electronics,South,44,15953.6,10.0,107.8,0
2024-08-20,S002,Home,South,34,1482.02,0.0,261.27,0
2024-08-20,S002,Fashion,South,50,2826.16,5.0,784.8,0
2024-08-21,S001,Electronics,North,57,14038.14,15.0,946.7,0
2024-08-21,S001,Home,North,43,4326.76,10.0,949.02,0
2024-08-21,S001,Fashion,North,39,3681.97,0.0,1098.54,0
2024-08-21,S002,Electronics,South,52,21593.24,5.0,1035.15,0
2024-08-21,S002,Home,South,44,4030.93,0.0,154.85,0
2024-08-21,S002,Fashion,South,52,1396.39,20.0,118.67,0
2024-08-22,S001,Electronics,North,42,15111.84,0.0,257.37,0
2024-08-22,S001,Home,North,39,3251.09,0.0,1004.92,0
2024-08-22,S001,Fashion,North,45,2845.43,10.0,605.52,0
2024-08-22,S002,Electronics,South,47,9320.09,10.0,941.66,0
2024-08-22,S002,Home,South,38,1997.9,0.0,813.08,0
2024-08-22,S002,Fashion,South,55,1773.68,10.0,1158.57,0
2024-08-23,S001,Electronics,North,49,20682.9,5.0,789.52,0
2024-08-23,S001,Home,North,43,3880.76,10.0,652.06,0
2024-08-23,S001,Fashion,North,35,1998.32,10.0,245.72,0
2024-08-23,S002,Electronics,South,55,9667.63,15.0,1038.61,0
2024-08-23,S002,Home,South,30,2560.75,5.0,199.79,0
2024-08-23,S002,Fashion,South,48,1986.77,15.0,491.67,0
2024-08-24,S001,Electronics,North,47,10069.11,0.0,803.12,0
2024-08-24,S001,Home,North,53,2393.05,10.0,1053.26,0
2024-08-24,S001,Fashion,North,50,1923.19,0.0,570.3,0
2024-08-24,S002,Electronics,South,55,20231.72,15.0,656.75,0
2024-08-24,S002,Home,South,39,3365.12,20.0,664.87,0
2024-08-24,S002,Fashion,South,55,3426.64,10.0,642.28,0
2024-08-25,S001,Electronics,North,44,11699.49,15.0,1031.46,0
2024-08-25,S001,Home,North,35,3623.07,0.0,730.05,0
2024-08-25,S001,Fashion,North,46,4629.69,5.0,635.13,0
2024-08-25,S002,Electronics,South,37,11262.12,0.0,435.61,0
2024-08-25,S002,Home,South,41,3449.62,0.0,437.8,0
2024-08-25,S002,Fashion,South,34,3463.9,5.0,492.21,0
2024-08-26,S001,Electronics,North,42,15364.31,5.0,515.08,0
2024-08-26,S001,Home,North,31,1098.58,15.0,326.59,0
2024-08-26,S001,Fashion,North,51,2011.37,15.0,560.83,0
2024-08-26,S002,Electronics,South,33,13536.15,0.0,916.19,0
2024-08-26,S002,Home,South,48,2673.95,15.0,318.02,0
2024-08-26,S002,Fashion,South,38,1682.7,0.0,1096.5,0
2024-08-27,S001,Electronics,North,41,17600.78,0.0,642.33,0
2024-08-27,S001,Home,North,39,3563.91,5.0,699.31,0
2024-08-27,S001,Fashion,North,57,1557.78,20.0,824.79,0
2024-08-27,S002,Electronics,South,30,13495.63,0.0,225.01,0
2024-08-27,S002,Home,South,35,1550.01,15.0,982.5,0
2024-08-27,S002,Fashion,South,40,3439.18,5.0,413.14,0
2024-08-28,S001,Electronics,North,46,16196.54,0.0,693.63,0
2024-08-28,S001,Home,North,43,2667.72,10.0,982.01,0
2024-08-28,S001,Fashion,North,40,2413.35,15.0,219.24,0
2024-08-28,S002,Electronics,South,50,19596.17,10.0,636.11,0
2024-08-28,S002,Home,South,47,2152.41,10.0,737.75,0
2024-08-28,S002,Fashion,South,48,2596.51,0.0,1019.69,0
2024-08-29,S001,Electronics,North,41,11295.5,5.0,373.87,0
2024-08-29,S001,Home,North,30,1541.24,0.0,1185.23,0
2024-08-29,S001,Fashion,North,58,3911.22,10.0,158.11,0
2024-08-29,S002,Electronics,South,46,12239.71,0.0,287.9,0
2024-08-29,S002,Home,South,31,1576.35,0.0,752.85,0
2024-08-29,S002,Fashion,South,46,3370.98,10.0,260.19,0
2024-08-30,S001,Electronics,North,51,10025.76,20.0,961.02,0
2024-08-30,S001,Home,North,41,1877.87,0.0,1026.41,0
2024-08-30,S001,Fashion,North,45,1591.73,5.0,873.61,0
2024-08-30,S002,Electronics,South,53,13647.24,5.0,1142.64,0
2024-08-30,S002,Home,South,27,1946.1,0.0,542.49,0
2024-08-30,S002,Fashion,South,46,3685.32,15.0,485.78,0
2024-08-31,S001,Electronics,North,35,13153.12,5.0,268.75,0
2024-08-31,S001,Home,North,41,2842.85,0.0,877.95,0
2024-08-31,S001,Fashion,North,43,2952.23,10.0,216.39,0
2024-08-31,S002,Electronics,South,60,12264.19,10.0,1102.48,0
2024-08-31,S002,Home,South,56,5204.86,15.0,516.57,0
2024-08-31,S002,Fashion,South,69,2074.85,20.0,1083.37,0
2024-09-01,S001,Electronics,North,55,10520.27,15.0,698.54,0
2024-09-01,S001,Home,North,61,2431.29,15.0,977.16,0
2024-09-01,S001,Fashion,North,51,4057.9,0.0,610.19,0
2024-09-01,S002,Electronics,South,39,7895.5,15.0,829.84,0
2024-09-01,S002,Home,South,45,4533.15,15.0,232.53,0
2024-09-01,S002,Fashion,South,50,3850.25,5.0,207.11,0
2024-09-02,S001,Electronics,North,52,14124.61,20.0,485.01,0
2024-09-02,S001,Home,North,35,2299.75,5.0,818.0,0
2024-09-02,S001,Fashion,North,44,4002.9,0.0,1028.05,0
2024-09-02,S002,Electronics,South,51,17012.55,0.0,884.97,0
2024-09-02,S002,Home,South,41,2002.92,5.0,1054.5,0
2024-09-02,S002,Fashion,South,52,2312.03,20.0,528.38,0
2024-09-03,S001,Electronics,North,51,16283.59,15.0,1054.91,0
2024-09-03,S001,Home,North,40,2564.02,15.0,442.66,0
2024-09-03,S001,Fashion,North,41,2094.32,15.0,633.79,0
2024-09-03,S002,Electronics,South,34,12190.3,10.0,504.07,0
2024-09-03,S002,Home,South,32,1791.41,10.0,497.95,0
2024-09-03,S002,Fashion,South,58,3755.42,15.0,1126.75,0
2024-09-04,S001,Electronics,North,44,14403.51,0.0,812.49,0
2024-09-04,S001,Home,North,47,2606.96,0.0,495.37,0
2024-09-04,S001,Fashion,North,43,1348.27,5.0,1145.82,0
2024-09-04,S002,Electronics,South,50,14280.78,10.0,888.9,0
2024-09-04,S002,Home,South,38,2482.48,15.0,367.44,0
2024-09-04,S002,Fashion,South,33,2693.43,0.0,414.91,0
2024-09-05,S001,Electronics,North,48,10358.71,15.0,816.07,0
2024-09-05,S001,Home,North,45,3919.55,10.0,1178.01,0
2024-09-05,S001,Fashion,North,40,3731.82,10.0,108.09,0
2024-09-05,S002,Electronics,South,50,13667.19,10.0,1165.26,0
2024-09-05,S002,Home,South,45,2398.39,10.0,1139.52,0
2024-09-05,S002,Fashion,South,40,2756.58,10.0,616.78,0
2024-09-06,S001,Electronics,North,48,17245.6,0.0,492.45,0
2024-09-06,S001,Home,North,45,4067.16,20.0,472.2,0
2024-09-06,S001,Fashion,North,40,4297.17,0.0,330.28,0
2024-09-06,S002,Electronics,South,55,15994.15,10.0,1078.82,0
2024-09-06,S002,Home,South,42,3552.37,0.0,130.63,0
2024-09-06,S002,Fashion,South,40,2857.46,5.0,916.9,0
2024-09-07,S001,Electronics,North,45,19129.49,5.0,196.96,0
2024-09-07,S001,Home,North,50,2986.31,10.0,405.68,0
2024-09-07,S001,Fashion,North,57,2242.31,15.0,584.66,0
2024-09-07,S002,Electronics,South,48,20156.25,0.0,1060.7,0
2024-09-07,S002,Home,South,46,1915.04,5.0,461.98,0
2024-09-07,S002,Fashion,South,52,2726.45,15.0,487.45,0
2024-09-08,S001,Electronics,North,46,16856.06,5.0,319.07,0
2024-09-08,S001,Home,North,51,3150.67,20.0,655.63,0
2024-09-08,S001,Fashion,North,36,3618.54,5.0,164.06,0
2024-09-08,S002,Electronics,South,46,14836.9,5.0,943.53,0
2024-09-08,S002,Home,South,55,4486.78,20.0,893.59,0
2024-09-08,S002,Fashion,South,57,2009.9,10.0,718.36,0
2024-09-09,S001,Electronics,North,49,19473.68,10.0,238.75,0
2024-09-09,S001,Home,North,48,4038.48,0.0,632.63,0
2024-09-09,S001,Fashion,North,43,3527.11,20.0,1025.21,0
2024-09-09,S002,Electronics,South,40,10423.54,10.0,310.37,0
2024-09-09,S002,Home,South,38,4184.11,5.0,145.19,0
2024-09-09,S002,Fashion,South,38,1112.05,15.0,394.85,0
2024-09-10,S001,Electronics,North,48,17031.86,0.0,691.93,0
2024-09-10,S001,Home,North,52,5037.59,15.0,1165.84,0
2024-09-10,S001,Fashion,North,32,2476.78,0.0,668.85,0
2024-09-10,S002,Electronics,South,48,7893.19,10.0,630.74,0
2024-09-10,S002,Home,South,36,2395.97,10.0,314.32,0
2024-09-10,S002,Fashion,South,50,2426.13,10.0,886.17,0
2024-09-11,S001,Electronics,North,39,9355.34,0.0,551.9,0
2024-09-11,S001,Home,North,37,1716.99,0.0,958.52,0
2024-09-11,S001,Fashion,North,39,3836.09,0.0,621.9,0
2024-09-11,S002,Electronics,South,44,17220.24,0.0,851.49,0
2024-09-11,S002,Home,South,38,3476.33,15.0,1030.06,0
2024-09-11,S002,Fashion,South,53,1800.11,20.0,899.88,0
2024-09-12,S001,Electronics,North,35,6929.94,0.0,348.23,0
2024-09-12,S001,Home,North,43,4593.24,0.0,1198.42,0
2024-09-12,S001,Fashion,North,51,4512.54,15.0,501.9,0
2024-09-12,S002,Electronics,South,37,9161.08,0.0,110.01,0
2024-09-12,S002,Home,South,59,2762.26,15.0,836.25,0
2024-09-12,S002,Fashion,South,49,2018.33,20.0,985.46,0
2024-09-13,S001,Electronics,North,42,9197.91,0.0,644.31,0
2024-09-13,S001,Home,North,54,4193.59,5.0,586.27,0
2024-09-13,S001,Fashion,North,44,2609.33,0.0,744.22,0
2024-09-13,S002,Electronics,South,51,18982.85,15.0,158.23,0
2024-09-13,S002,Home,South,37,1841.41,5.0,364.17,0
2024-09-13,S002,Fashion,South,35,2356.49,10.0,491.81,0
2024-09-14,S001,Electronics,North,43,8218.92,5.0,525.11,0
2024-09-14,S001,Home,North,45,4344.49,0.0,1069.38,0
2024-09-14,S001,Fashion,North,58,5539.57,5.0,1112.04,0
2024-09-14,S002,Electronics,South,44,7606.69,15.0,1136.1,0
2024-09-14,S002,Home,South,42,2205.87,5.0,836.07,0
2024-09-14,S002,Fashion,South,53,2582.14,10.0,969.56,0
2024-09-15,S001,Electronics,North,44,7918.53,15.0,522.42,0
2024-09-15,S001,Home,North,55,3807.19,20.0,377.2,0
2024-09-15,S001,Fashion,North,58,3751.24,10.0,686.83,0
2024-09-15,S002,Electronics,South,34,11048.37,0.0,228.42,0
2024-09-15,S002,Home,South,50,2841.69,5.0,1130.23,0
2024-09-15,S002,Fashion,South,42,3707.74,0.0,139.97,0
2024-09-16,S001,Electronics,North,52,10402.28,5.0,319.64,0
2024-09-16,S001,Home,North,40,2997.58,10.0,547.0,0
2024-09-16,S001,Fashion,North,46,3425.6,0.0,1000.2,0
2024-09-16,S002,Electronics,South,52,10737.95,5.0,869.48,0
2024-09-16,S002,Home,South,34,3444.01,10.0,832.34,0
2024-09-16,S002,Fashion,South,47,3101.26,0.0,746.11,0
2024-09-17,S001,Electronics,North,59,12651.36,15.0,931.99,0
2024-09-17,S001,Home,North,42,3987.71,15.0,551.66,0
2024-09-17,S001,Fashion,North,44,1838.19,15.0,854.28,0
2024-09-17,S002,Electronics,South,40,10129.02,5.0,559.77,0
2024-09-17,S002,Home,South,24,1544.42,5.0,248.48,0
2024-09-17,S002,Fashion,South,62,4771.62,15.0,921.1,0
2024-09-18,S001,Electronics,North,55,11524.53,15.0,465.2,0
2024-09-18,S001,Home,North,26,2826.19,0.0,169.58,0
2024-09-18,S001,Fashion,North,51,3993.97,5.0,797.16,0
2024-09-18,S002,Electronics,South,63,14112.01,15.0,356.51,0
2024-09-18,S002,Home,South,28,2337.41,0.0,863.54,0
2024-09-18,S002,Fashion,South,35,1410.82,15.0,180.01,0
2024-09-19,S001,Electronics,North,62,18903.61,15.0,844.74,0
2024-09-19,S001,Home,North,44,2377.75,15.0,491.08,0
2024-09-19,S001,Fashion,North,39,2212.69,15.0,728.33,0
2024-09-19,S002,Electronics,South,51,13348.64,20.0,999.76,0
2024-09-19,S002,Home,South,47,3636.37,20.0,827.61,0
2024-09-19,S002,Fashion,South,49,2632.64,15.0,1006.12,0
2024-09-20,S001,Electronics,North,35,12918.03,5.0,198.27,0
2024-09-20,S001,Home,North,33,2081.69,15.0,183.08,0
2024-09-20,S001,Fashion,North,36,3849.25,0.0,755.67,0
2024-09-20,S002,Electronics,South,49,10600.44,10.0,987.99,0
2024-09-20,S002,Home,South,44,4827.98,5.0,1126.8,0
2024-09-20,S002,Fashion,South,26,2731.97,0.0,104.21,0
2024-09-21,S001,Electronics,North,44,13588.06,0.0,288.19,0
2024-09-21,S001,Home,North,53,2190.67,10.0,1194.02,0
2024-09-21,S001,Fashion,North,56,2891.13,5.0,1192.12,0
2024-09-21,S002,Electronics,South,26,7836.08,0.0,195.1,0
2024-09-21,S002,Home,South,46,2199.38,10.0,1020.55,0
2024-09-21,S002,Fashion,South,48,4180.39,15.0,413.71,0
2024-09-22,S001,Electronics,North,45,9471.01,0.0,1172.6,0
2024-09-22,S001,Home,North,55,2632.33,10.0,1057.03,0
2024-09-22,S001,Fashion,North,45,4665.84,5.0,572.81,0
2024-09-22,S002,Electronics,South,50,14730.37,5.0,160.22,0
2024-09-22,S002,Home,South,47,5139.11,5.0,653.45,0
2024-09-22,S002,Fashion,South,59,3713.29,15.0,985.6,0
2024-09-23,S001,Electronics,North,38,11053.62,5.0,1008.48,0
2024-09-23,S001,Home,North,39,2028.86,20.0,414.14,0
2024-09-23,S001,Fashion,North,39,2269.57,10.0,207.85,0
2024-09-23,S002,Electronics,South,45,11287.8,15.0,979.66,0
2024-09-23,S002,Home,South,29,1621.19,5.0,467.07,0
2024-09-23,S002,Fashion,South,52,3835.8,15.0,1125.75,0
2024-09-24,S001,Electronics,North,51,10706.43,10.0,630.45,0
2024-09-24,S001,Home,North,34,2215.44,10.0,334.89,0
2024-09-24,S001,Fashion,North,48,4911.8,0.0,1124.7,0
2024-09-24,S002,Electronics,South,41,13521.99,5.0,272.18,0
2024-09-24,S002,Home,South,35,2461.78,20.0,275.33,0
2024-09-24,S002,Fashion,South,21,2194.9,0.0,178.91,0
2024-09-25,S001,Electronics,North,47,17002.26,15.0,1099.25,0
2024-09-25,S001,Home,North,41,4621.54,0.0,797.28,0
2024-09-25,S001,Fashion,North,32,1965.67,0.0,1153.54,0
2024-09-25,S002,Electronics,South,46,18160.29,10.0,297.62,0
2024-09-25,S002,Home,South,25,2711.85,0.0,653.38,0
2024-09-25,S002,Fashion,South,45,2037.98,0.0,578.15,0
2024-09-26,S001,Electronics,North,43,10901.04,5.0,945.64,0
2024-09-26,S001,Home,North,50,4581.54,20.0,612.04,0
2024-09-26,S001,Fashion,North,38,2413.16,5.0,327.56,0
2024-09-26,S002,Electronics,South,51,11569.38,20.0,1090.84,0
2024-09-26,S002,Home,South,39,1935.21,15.0,640.91,0
2024-09-26,S002,Fashion,South,25,2036.74,0.0,319.53,0
2024-09-27,S001,Electronics,North,43,17625.79,0.0,388.76,0
2024-09-27,S001,Home,North,34,3818.77,5.0,631.37,0
2024-09-27,S001,Fashion,North,30,1810.48,0.0,320.62,0
2024-09-27,S002,Electronics,South,49,12843.05,10.0,1101.92,0
2024-09-27,S002,Home,South,41,3659.01,0.0,1127.85,0
2024-09-27,S002,Fashion,South,28,2179.4,5.0,143.51,0
2024-09-28,S001,Electronics,North,46,12226.26,10.0,867.88,0
2024-09-28,S001,Home,North,47,2933.31,20.0,241.63,0
2024-09-28,S001,Fashion,North,40,3228.55,15.0,448.99,0
2024-09-28,S002,Electronics,South,51,8844.03,10.0,1053.87,0
2024-09-28,S002,Home,South,48,4512.46,15.0,722.96,0
2024-09-28,S002,Fashion,South,45,2597.25,15.0,122.13,0
2024-09-29,S001,Electronics,North,38,12388.26,0.0,591.45,0
2024-09-29,S001,Home,North,58,5742.39,15.0,845.03,0
2024-09-29,S001,Fashion,North,49,2506.81,5.0,684.47,0
2024-09-29,S002,Electronics,South,49,11569.91,15.0,239.11,0
2024-09-29,S002,Home,South,51,2058.83,10.0,826.52,0
2024-09-29,S002,Fashion,South,42,2452.61,10.0,554.68,0
2024-09-30,S001,Electronics,North,54,19847.25,15.0,923.54,0
2024-09-30,S001,Home,North,39,2130.11,15.0,1018.45,0
2024-09-30,S001,Fashion,North,42,3941.81,10.0,572.39,0
2024-09-30,S002,Electronics,South,48,18408.63,10.0,737.71,0
2024-09-30,S002,Home,South,42,2572.34,10.0,480.18,0
2024-09-30,S002,Fashion,South,47,1269.82,10.0,514.49,0
2024-10-01,S001,Electronics,North,43,10987.01,0.0,365.37,0
2024-10-01,S001,Home,North,33,3244.77,10.0,310.67,0
2024-10-01,S001,Fashion,North,43,3184.38,0.0,365.48,0
2024-10-01,S002,Electronics,South,52,16391.18,20.0,998.47,0
2024-10-01,S002,Home,South,35,2940.11,10.0,764.18,0
2024-10-01,S002,Fashion,South,40,2769.89,10.0,412.72,0
2024-10-02,S001,Electronics,North,48,13267.22,15.0,590.3,0
2024-10-02,S001,Home,North,35,2129.64,15.0,829.99,0
2024-10-02,S001,Fashion,North,39,3446.11,0.0,810.65,0
2024-10-02,S002,Electronics,South,40,12460.49,0.0,122.38,0
2024-10-02,S002,Home,South,44,3137.74,10.0,1066.08,0
2024-10-02,S002,Fashion,South,48,2030.1,15.0,231.72,0
2024-10-03,S001,Electronics,North,58,16834.63,20.0,1089.57,0
2024-10-03,S001,Home,North,42,3699.22,0.0,956.37,0
2024-10-03,S001,Fashion,North,37,1971.49,10.0,137.73,0
2024-10-03,S002,Electronics,South,45,8103.87,10.0,575.68,0
2024-10-03,S002,Home,South,46,3888.69,0.0,654.06,0
2024-10-03,S002,Fashion,South,50,4332.41,5.0,912.13,0
2024-10-04,S001,Electronics,North,54,12813.81,10.0,576.04,0
2024-10-04,S001,Home,North,39,4440.46,0.0,194.37,0
